building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
150,0,2016-05-11 17:00:00,525.1,1,Office,65657,1.955e+03,8.0,17.9,,16.7,,1.0025e+03,50.0,2.1
0,0,2016-05-11 18:00:00,0.0,0,Education,7432,2.008e+03,,28.9,,18.3,0.0,1.019e+03,80.0,6.2
50,0,2016-05-11 18:00:00,0.0,0,Other,4698,1.981e+03,,28.9,,18.3,0.0,1.019e+03,80.0,6.2
50,1,2016-05-11 18:00:00,2321.57,0,Other,4698,1.981e+03,,28.9,,18.3,0.0,1.019e+03,80.0,6.2
100,0,2016-05-11 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.9,,18.3,0.0,1.019e+03,80.0,6.2
150,0,2016-05-11 18:00:00,497.2,1,Office,65657,1.955e+03,8.0,18.7,,16.8,,1.0025e+03,20.0,2.6
0,0,2016-05-11 19:00:00,0.0,0,Education,7432,2.008e+03,,27.8,,18.3,0.0,1.0195e+03,100.0,6.7
50,0,2016-05-11 19:00:00,0.0,0,Other,4698,1.981e+03,,27.8,,18.3,0.0,1.0195e+03,100.0,6.7
50,1,2016-05-11 19:00:00,2363.78,0,Other,4698,1.981e+03,,27.8,,18.3,0.0,1.0195e+03,100.0,6.7
100,0,2016-05-11 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,27.8,,18.3,0.0,1.0195e+03,100.0,6.7
150,0,2016-05-11 19:00:00,470.7,1,Office,65657,1.955e+03,8.0,17.5,,16.0,,1.0025e+03,80.0,4.6
0,0,2016-05-11 20:00:00,0.0,0,Education,7432,2.008e+03,,26.1,4.0,18.3,0.0,1.02e+03,100.0,6.7
50,0,2016-05-11 20:00:00,0.0,0,Other,4698,1.981e+03,,26.1,4.0,18.3,0.0,1.02e+03,100.0,6.7
50,1,2016-05-11 20:00:00,2279.36,0,Other,4698,1.981e+03,,26.1,4.0,18.3,0.0,1.02e+03,100.0,6.7
100,0,2016-05-11 20:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,26.1,4.0,18.3,0.0,1.02e+03,100.0,6.7
150,0,2016-05-11 20:00:00,432.6,1,Office,65657,1.955e+03,8.0,16.5,,15.9,,1.003e+03,90.0,2.6
0,0,2016-05-11 21:00:00,0.0,0,Education,7432,2.008e+03,,24.4,2.0,18.3,0.0,1.0205e+03,110.0,4.6
50,0,2016-05-11 21:00:00,0.0,0,Other,4698,1.981e+03,,24.4,2.0,18.3,0.0,1.0205e+03,110.0,4.6
50,1,2016-05-11 21:00:00,2194.94,0,Other,4698,1.981e+03,,24.4,2.0,18.3,0.0,1.0205e+03,110.0,4.6
100,0,2016-05-11 21:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,24.4,2.0,18.3,0.0,1.0205e+03,110.0,4.6
150,0,2016-05-11 21:00:00,426.7,1,Office,65657,1.955e+03,8.0,16.6,,15.4,,1.0035e+03,70.0,3.6
0,0,2016-05-11 22:00:00,0.0,0,Education,7432,2.008e+03,,23.3,0.0,18.9,0.0,1.0205e+03,120.0,3.6
50,0,2016-05-11 22:00:00,0.0,0,Other,4698,1.981e+03,,23.3,0.0,18.9,0.0,1.0205e+03,120.0,3.6
50,1,2016-05-11 22:00:00,2194.94,0,Other,4698,1.981e+03,,23.3,0.0,18.9,0.0,1.0205e+03,120.0,3.6
100,0,2016-05-11 22:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.3,0.0,18.9,0.0,1.0205e+03,120.0,3.6
150,0,2016-05-11 22:00:00,404.7,1,Office,65657,1.955e+03,8.0,16.0,,15.2,,1.0035e+03,50.0,2.1
0,0,2016-05-11 23:00:00,0.0,0,Education,7432,2.008e+03,,22.8,0.0,18.9,0.0,1.0215e+03,140.0,1.5
50,0,2016-05-11 23:00:00,0.0,0,Other,4698,1.981e+03,,22.8,0.0,18.9,0.0,1.0215e+03,140.0,1.5
50,1,2016-05-11 23:00:00,1857.26,0,Other,4698,1.981e+03,,22.8,0.0,18.9,0.0,1.0215e+03,140.0,1.5
100,0,2016-05-11 23:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.8,0.0,18.9,0.0,1.0215e+03,140.0,1.5
150,0,2016-05-11 23:00:00,399.6,1,Office,65657,1.955e+03,8.0,15.4,,15.2,,1.003e+03,10.0,1.5
0,0,2016-05-12 00:00:00,0.0,0,Education,7432,2.008e+03,,21.7,2.0,18.9,0.0,1.0215e+03,170.0,1.5
50,0,2016-05-12 00:00:00,0.0,0,Other,4698,1.981e+03,,21.7,2.0,18.9,0.0,1.0215e+03,170.0,1.5
50,1,2016-05-12 00:00:00,2279.36,0,Other,4698,1.981e+03,,21.7,2.0,18.9,0.0,1.0215e+03,170.0,1.5
100,0,2016-05-12 00:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.7,2.0,18.9,0.0,1.0215e+03,170.0,1.5
150,0,2016-05-12 00:00:00,375.2,1,Office,65657,1.955e+03,8.0,14.9,,14.9,,1.003e+03,20.0,1.0
0,0,2016-05-12 01:00:00,0.0,0,Education,7432,2.008e+03,,21.7,0.0,18.9,0.0,1.021e+03,0.0,0.0
50,0,2016-05-12 01:00:00,0.0,0,Other,4698,1.981e+03,,21.7,0.0,18.9,0.0,1.021e+03,0.0,0.0
50,1,2016-05-12 01:00:00,1941.68,0,Other,4698,1.981e+03,,21.7,0.0,18.9,0.0,1.021e+03,0.0,0.0
100,0,2016-05-12 01:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.7,0.0,18.9,0.0,1.021e+03,0.0,0.0
150,0,2016-05-12 01:00:00,398.0,1,Office,65657,1.955e+03,8.0,14.9,,14.9,,1.0035e+03,70.0,1.5
0,0,2016-05-12 02:00:00,0.0,0,Education,7432,2.008e+03,,21.1,4.0,18.9,0.0,1.0205e+03,0.0,0.0
50,0,2016-05-12 02:00:00,0.0,0,Other,4698,1.981e+03,,21.1,4.0,18.9,0.0,1.0205e+03,0.0,0.0
50,1,2016-05-12 02:00:00,1983.89,0,Other,4698,1.981e+03,,21.1,4.0,18.9,0.0,1.0205e+03,0.0,0.0
100,0,2016-05-12 02:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,4.0,18.9,0.0,1.0205e+03,0.0,0.0
150,0,2016-05-12 02:00:00,386.8,1,Office,65657,1.955e+03,8.0,14.3,,14.3,,1.002e+03,330.0,3.1
0,0,2016-05-12 03:00:00,0.0,0,Education,7432,2.008e+03,,21.1,4.0,19.4,0.0,1.02e+03,0.0,0.0
50,0,2016-05-12 03:00:00,0.0,0,Other,4698,1.981e+03,,21.1,4.0,19.4,0.0,1.02e+03,0.0,0.0
50,1,2016-05-12 03:00:00,2237.15,0,Other,4698,1.981e+03,,21.1,4.0,19.4,0.0,1.02e+03,0.0,0.0
100,0,2016-05-12 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,4.0,19.4,0.0,1.02e+03,0.0,0.0
150,0,2016-05-12 03:00:00,384.6,1,Office,65657,1.955e+03,8.0,14.2,,14.2,,1.002e+03,360.0,2.6
0,0,2016-05-12 04:00:00,0.0,0,Education,7432,2.008e+03,,21.1,4.0,18.9,0.0,1.0195e+03,0.0,0.0
50,0,2016-05-12 04:00:00,0.0,0,Other,4698,1.981e+03,,21.1,4.0,18.9,0.0,1.0195e+03,0.0,0.0
50,1,2016-05-12 04:00:00,2110.52,0,Other,4698,1.981e+03,,21.1,4.0,18.9,0.0,1.0195e+03,0.0,0.0
100,0,2016-05-12 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,4.0,18.9,0.0,1.0195e+03,0.0,0.0
150,0,2016-05-12 04:00:00,381.9,1,Office,65657,1.955e+03,8.0,12.7,,12.6,,1.0015e+03,360.0,2.6
0,0,2016-05-12 05:00:00,0.0,0,Education,7432,2.008e+03,,21.1,,19.4,0.0,1.019e+03,0.0,0.0
50,0,2016-05-12 05:00:00,0.0,0,Other,4698,1.981e+03,,21.1,,19.4,0.0,1.019e+03,0.0,0.0
50,1,2016-05-12 05:00:00,1772.84,0,Other,4698,1.981e+03,,21.1,,19.4,0.0,1.019e+03,0.0,0.0
100,0,2016-05-12 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,,19.4,0.0,1.019e+03,0.0,0.0
150,0,2016-05-12 05:00:00,402.1,1,Office,65657,1.955e+03,8.0,12.0,,11.8,,1.002e+03,360.0,2.6
0,0,2016-05-12 06:00:00,0.0,0,Education,7432,2.008e+03,,21.1,,18.9,0.0,1.0195e+03,0.0,0.0
50,0,2016-05-12 06:00:00,0.0,0,Other,4698,1.981e+03,,21.1,,18.9,0.0,1.0195e+03,0.0,0.0
50,1,2016-05-12 06:00:00,1899.47,0,Other,4698,1.981e+03,,21.1,,18.9,0.0,1.0195e+03,0.0,0.0
100,0,2016-05-12 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,,18.9,0.0,1.0195e+03,0.0,0.0
150,0,2016-05-12 06:00:00,438.6,1,Office,65657,1.955e+03,8.0,11.9,,11.6,,1.002e+03,10.0,3.1
0,0,2016-05-12 07:00:00,0.0,0,Education,7432,2.008e+03,,20.6,,18.9,0.0,1.02e+03,0.0,0.0
50,0,2016-05-12 07:00:00,0.0,0,Other,4698,1.981e+03,,20.6,,18.9,0.0,1.02e+03,0.0,0.0
50,1,2016-05-12 07:00:00,2194.94,0,Other,4698,1.981e+03,,20.6,,18.9,0.0,1.02e+03,0.0,0.0
100,0,2016-05-12 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,20.6,,18.9,0.0,1.02e+03,0.0,0.0
150,0,2016-05-12 07:00:00,454.5,1,Office,65657,1.955e+03,8.0,13.4,,12.0,,1.002e+03,10.0,3.1
0,0,2016-05-12 08:00:00,0.0,0,Education,7432,2.008e+03,,22.2,8.0,20.0,0.0,1.0205e+03,0.0,0.0
50,0,2016-05-12 08:00:00,0.0,0,Other,4698,1.981e+03,,22.2,8.0,20.0,0.0,1.0205e+03,0.0,0.0
50,1,2016-05-12 08:00:00,2152.73,0,Other,4698,1.981e+03,,22.2,8.0,20.0,0.0,1.0205e+03,0.0,0.0
100,0,2016-05-12 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.2,8.0,20.0,0.0,1.0205e+03,0.0,0.0
150,0,2016-05-12 08:00:00,501.0,1,Office,65657,1.955e+03,8.0,15.0,0.0,12.1,,1.002e+03,30.0,3.6
0,0,2016-05-12 09:00:00,0.0,0,Education,7432,2.008e+03,,23.3,,19.4,0.0,1.021e+03,140.0,1.5
50,0,2016-05-12 09:00:00,0.0,0,Other,4698,1.981e+03,,23.3,,19.4,0.0,1.021e+03,140.0,1.5
50,1,2016-05-12 09:00:00,1730.62,0,Other,4698,1.981e+03,,23.3,,19.4,0.0,1.021e+03,140.0,1.5
100,0,2016-05-12 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.3,,19.4,0.0,1.021e+03,140.0,1.5
150,0,2016-05-12 09:00:00,549.0,1,Office,65657,1.955e+03,8.0,16.7,0.0,12.5,,1.002e+03,10.0,4.1
0,0,2016-05-12 10:00:00,0.0,0,Education,7432,2.008e+03,,25.6,,18.3,0.0,1.021e+03,170.0,2.1
50,0,2016-05-12 10:00:00,0.0,0,Other,4698,1.981e+03,,25.6,,18.3,0.0,1.021e+03,170.0,2.1
50,1,2016-05-12 10:00:00,2574.83,0,Other,4698,1.981e+03,,25.6,,18.3,0.0,1.021e+03,170.0,2.1
100,0,2016-05-12 10:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,25.6,,18.3,0.0,1.021e+03,170.0,2.1
150,0,2016-05-12 10:00:00,572.7,1,Office,65657,1.955e+03,8.0,17.6,,12.8,,1.002e+03,30.0,4.1
0,0,2016-05-12 11:00:00,0.0,0,Education,7432,2.008e+03,,26.1,,17.8,0.0,1.021e+03,0.0,0.0
50,0,2016-05-12 11:00:00,0.0,0,Other,4698,1.981e+03,,26.1,,17.8,0.0,1.021e+03,0.0,0.0
50,1,2016-05-12 11:00:00,1941.68,0,Other,4698,1.981e+03,,26.1,,17.8,0.0,1.021e+03,0.0,0.0
100,0,2016-05-12 11:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,26.1,,17.8,0.0,1.021e+03,0.0,0.0
150,0,2016-05-12 11:00:00,579.8,1,Office,65657,1.955e+03,8.0,21.0,,14.0,,1.002e+03,40.0,5.1
0,0,2016-05-12 12:00:00,0.0,0,Education,7432,2.008e+03,,27.2,,18.3,0.0,1.021e+03,180.0,2.1
50,0,2016-05-12 12:00:00,0.0,0,Other,4698,1.981e+03,,27.2,,18.3,0.0,1.021e+03,180.0,2.1
50,1,2016-05-12 12:00:00,1857.26,0,Other,4698,1.981e+03,,27.2,,18.3,0.0,1.021e+03,180.0,2.1
100,0,2016-05-12 12:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,27.2,,18.3,0.0,1.021e+03,180.0,2.1
150,0,2016-05-12 12:00:00,585.8,1,Office,65657,1.955e+03,8.0,21.3,,13.4,,1.0015e+03,30.0,5.1
0,0,2016-05-12 13:00:00,0.0,0,Education,7432,2.008e+03,,28.3,,18.3,0.0,1.0205e+03,0.0,0.0
50,0,2016-05-12 13:00:00,0.0,0,Other,4698,1.981e+03,,28.3,,18.3,0.0,1.0205e+03,0.0,0.0
50,1,2016-05-12 13:00:00,2405.99,0,Other,4698,1.981e+03,,28.3,,18.3,0.0,1.0205e+03,0.0,0.0
100,0,2016-05-12 13:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.3,,18.3,0.0,1.0205e+03,0.0,0.0
150,0,2016-05-12 13:00:00,594.8,1,Office,65657,1.955e+03,8.0,22.5,,12.8,,1.0015e+03,50.0,4.6
0,0,2016-05-12 14:00:00,0.0,0,Education,7432,2.008e+03,,28.3,8.0,18.3,0.0,1.02e+03,170.0,3.1
50,0,2016-05-12 14:00:00,0.0,0,Other,4698,1.981e+03,,28.3,8.0,18.3,0.0,1.02e+03,170.0,3.1
50,1,2016-05-12 14:00:00,2279.36,0,Other,4698,1.981e+03,,28.3,8.0,18.3,0.0,1.02e+03,170.0,3.1
100,0,2016-05-12 14:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.3,8.0,18.3,0.0,1.02e+03,170.0,3.1
150,0,2016-05-12 14:00:00,602.1,1,Office,65657,1.955e+03,8.0,23.2,,10.4,,1.0015e+03,50.0,5.7
0,0,2016-05-12 15:00:00,0.0,0,Education,7432,2.008e+03,,28.9,,18.3,0.0,1.0195e+03,0.0,0.0
50,0,2016-05-12 15:00:00,0.0,0,Other,4698,1.981e+03,,28.9,,18.3,0.0,1.0195e+03,0.0,0.0
50,1,2016-05-12 15:00:00,2321.57,0,Other,4698,1.981e+03,,28.9,,18.3,0.0,1.0195e+03,0.0,0.0
100,0,2016-05-12 15:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.9,,18.3,0.0,1.0195e+03,0.0,0.0
150,0,2016-05-12 15:00:00,583.7,1,Office,65657,1.955e+03,8.0,23.7,,9.1,,1.0015e+03,60.0,5.7
0,0,2016-05-12 16:00:00,0.0,0,Education,7432,2.008e+03,,29.4,,18.3,0.0,1.0185e+03,0.0,0.0
50,0,2016-05-12 16:00:00,0.0,0,Other,4698,1.981e+03,,29.4,,18.3,0.0,1.0185e+03,0.0,0.0
50,1,2016-05-12 16:00:00,2279.36,0,Other,4698,1.981e+03,,29.4,,18.3,0.0,1.0185e+03,0.0,0.0
100,0,2016-05-12 16:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,29.4,,18.3,0.0,1.0185e+03,0.0,0.0
150,0,2016-05-12 16:00:00,550.9,1,Office,65657,1.955e+03,8.0,23.5,,8.3,,1.0015e+03,60.0,6.2
0,0,2016-05-12 17:00:00,0.0,0,Education,7432,2.008e+03,,29.4,,17.8,0.0,1.018e+03,0.0,0.0
50,0,2016-05-12 17:00:00,0.0,0,Other,4698,1.981e+03,,29.4,,17.8,0.0,1.018e+03,0.0,0.0
50,1,2016-05-12 17:00:00,2363.78,0,Other,4698,1.981e+03,,29.4,,17.8,0.0,1.018e+03,0.0,0.0
100,0,2016-05-12 17:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,29.4,,17.8,0.0,1.018e+03,0.0,0.0
150,0,2016-05-12 17:00:00,517.9,1,Office,65657,1.955e+03,8.0,23.1,,8.7,,1.0015e+03,40.0,5.7
0,0,2016-05-12 18:00:00,0.0,0,Education,7432,2.008e+03,,28.3,,18.9,0.0,1.0175e+03,120.0,6.7
50,0,2016-05-12 18:00:00,0.0,0,Other,4698,1.981e+03,,28.3,,18.9,0.0,1.0175e+03,120.0,6.7
50,1,2016-05-12 18:00:00,2321.57,0,Other,4698,1.981e+03,,28.3,,18.9,0.0,1.0175e+03,120.0,6.7
100,0,2016-05-12 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,28.3,,18.9,0.0,1.0175e+03,120.0,6.7
150,0,2016-05-12 18:00:00,487.3,1,Office,65657,1.955e+03,8.0,22.6,,9.0,,1.002e+03,60.0,6.2
0,0,2016-05-12 19:00:00,0.0,0,Education,7432,2.008e+03,,26.7,,17.8,0.0,1.0175e+03,120.0,4.6
50,0,2016-05-12 19:00:00,0.0,0,Other,4698,1.981e+03,,26.7,,17.8,0.0,1.0175e+03,120.0,4.6
50,1,2016-05-12 19:00:00,1899.47,0,Other,4698,1.981e+03,,26.7,,17.8,0.0,1.0175e+03,120.0,4.6
100,0,2016-05-12 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,26.7,,17.8,0.0,1.0175e+03,120.0,4.6
150,0,2016-05-12 19:00:00,457.8,1,Office,65657,1.955e+03,8.0,20.5,,13.8,,1.0025e+03,10.0,5.7
0,0,2016-05-12 20:00:00,0.0,0,Education,7432,2.008e+03,,25.6,6.0,16.1,0.0,1.018e+03,130.0,3.6
50,0,2016-05-12 20:00:00,0.0,0,Other,4698,1.981e+03,,25.6,6.0,16.1,0.0,1.018e+03,130.0,3.6
50,1,2016-05-12 20:00:00,2237.15,0,Other,4698,1.981e+03,,25.6,6.0,16.1,0.0,1.018e+03,130.0,3.6
100,0,2016-05-12 20:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,25.6,6.0,16.1,0.0,1.018e+03,130.0,3.6
150,0,2016-05-12 20:00:00,420.2,1,Office,65657,1.955e+03,8.0,18.0,0.0,12.8,,1.0035e+03,20.0,5.1
0,0,2016-05-12 21:00:00,0.0,0,Education,7432,2.008e+03,,25.0,,16.7,0.0,1.0185e+03,130.0,3.1
50,0,2016-05-12 21:00:00,0.0,0,Other,4698,1.981e+03,,25.0,,16.7,0.0,1.0185e+03,130.0,3.1
50,1,2016-05-12 21:00:00,1435.15,0,Other,4698,1.981e+03,,25.0,,16.7,0.0,1.0185e+03,130.0,3.1
100,0,2016-05-12 21:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,25.0,,16.7,0.0,1.0185e+03,130.0,3.1
150,0,2016-05-12 21:00:00,403.9,1,Office,65657,1.955e+03,8.0,15.0,,11.7,,1.0045e+03,10.0,5.1
0,0,2016-05-12 22:00:00,0.0,0,Education,7432,2.008e+03,,23.3,,17.2,0.0,1.0185e+03,160.0,1.5
50,0,2016-05-12 22:00:00,0.0,0,Other,4698,1.981e+03,,23.3,,17.2,0.0,1.0185e+03,160.0,1.5
50,1,2016-05-12 22:00:00,2237.15,0,Other,4698,1.981e+03,,23.3,,17.2,0.0,1.0185e+03,160.0,1.5
100,0,2016-05-12 22:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,23.3,,17.2,0.0,1.0185e+03,160.0,1.5
150,0,2016-05-12 22:00:00,379.2,1,Office,65657,1.955e+03,8.0,13.1,,10.6,,1.005e+03,20.0,4.6
0,0,2016-05-12 23:00:00,0.0,0,Education,7432,2.008e+03,,22.8,,17.2,0.0,1.019e+03,150.0,1.5
50,0,2016-05-12 23:00:00,0.0,0,Other,4698,1.981e+03,,22.8,,17.2,0.0,1.019e+03,150.0,1.5
50,1,2016-05-12 23:00:00,2068.31,0,Other,4698,1.981e+03,,22.8,,17.2,0.0,1.019e+03,150.0,1.5
100,0,2016-05-12 23:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.8,,17.2,0.0,1.019e+03,150.0,1.5
150,0,2016-05-12 23:00:00,365.1,1,Office,65657,1.955e+03,8.0,12.4,,10.6,,1.0055e+03,20.0,2.6
0,0,2016-05-13 00:00:00,0.0,0,Education,7432,2.008e+03,,22.8,,17.8,0.0,1.019e+03,190.0,1.5
50,0,2016-05-13 00:00:00,0.0,0,Other,4698,1.981e+03,,22.8,,17.8,0.0,1.019e+03,190.0,1.5
50,1,2016-05-13 00:00:00,2110.52,0,Other,4698,1.981e+03,,22.8,,17.8,0.0,1.019e+03,190.0,1.5
100,0,2016-05-13 00:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.8,,17.8,0.0,1.019e+03,190.0,1.5
150,0,2016-05-13 00:00:00,349.7,1,Office,65657,1.955e+03,8.0,11.9,,10.4,,1.006e+03,10.0,3.6
0,0,2016-05-13 01:00:00,0.0,0,Education,7432,2.008e+03,,22.2,4.0,18.3,0.0,1.0185e+03,0.0,0.0
50,0,2016-05-13 01:00:00,0.0,0,Other,4698,1.981e+03,,22.2,4.0,18.3,0.0,1.0185e+03,0.0,0.0
50,1,2016-05-13 01:00:00,2152.73,0,Other,4698,1.981e+03,,22.2,4.0,18.3,0.0,1.0185e+03,0.0,0.0
100,0,2016-05-13 01:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.2,4.0,18.3,0.0,1.0185e+03,0.0,0.0
150,0,2016-05-13 01:00:00,366.6,1,Office,65657,1.955e+03,8.0,11.8,,10.4,,1.006e+03,20.0,3.1
0,0,2016-05-13 02:00:00,0.0,0,Education,7432,2.008e+03,,21.7,2.0,18.3,0.0,1.018e+03,180.0,1.5
50,0,2016-05-13 02:00:00,0.0,0,Other,4698,1.981e+03,,21.7,2.0,18.3,0.0,1.018e+03,180.0,1.5
50,1,2016-05-13 02:00:00,2194.94,0,Other,4698,1.981e+03,,21.7,2.0,18.3,0.0,1.018e+03,180.0,1.5
100,0,2016-05-13 02:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.7,2.0,18.3,0.0,1.018e+03,180.0,1.5
150,0,2016-05-13 02:00:00,359.4,1,Office,65657,1.955e+03,8.0,11.7,,10.4,,1.006e+03,20.0,5.1
0,0,2016-05-13 03:00:00,0.0,0,Education,7432,2.008e+03,,20.6,2.0,17.8,0.0,1.0175e+03,190.0,2.1
50,0,2016-05-13 03:00:00,0.0,0,Other,4698,1.981e+03,,20.6,2.0,17.8,0.0,1.0175e+03,190.0,2.1
50,1,2016-05-13 03:00:00,2152.73,0,Other,4698,1.981e+03,,20.6,2.0,17.8,0.0,1.0175e+03,190.0,2.1
100,0,2016-05-13 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,20.6,2.0,17.8,0.0,1.0175e+03,190.0,2.1
150,0,2016-05-13 03:00:00,359.1,1,Office,65657,1.955e+03,8.0,11.4,,10.1,,1.0065e+03,20.0,4.1
0,0,2016-05-13 04:00:00,0.0,0,Education,7432,2.008e+03,,21.1,2.0,17.8,0.0,1.0175e+03,200.0,1.5
50,0,2016-05-13 04:00:00,0.0,0,Other,4698,1.981e+03,,21.1,2.0,17.8,0.0,1.0175e+03,200.0,1.5
50,1,2016-05-13 04:00:00,2363.78,0,Other,4698,1.981e+03,,21.1,2.0,17.8,0.0,1.0175e+03,200.0,1.5
100,0,2016-05-13 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,21.1,2.0,17.8,0.0,1.0175e+03,200.0,1.5
150,0,2016-05-13 04:00:00,374.8,1,Office,65657,1.955e+03,8.0,11.3,,9.8,,1.0065e+03,20.0,4.1
0,0,2016-05-13 05:00:00,0.0,0,Education,7432,2.008e+03,,20.6,2.0,17.8,0.0,1.0175e+03,0.0,0.0
50,0,2016-05-13 05:00:00,0.0,0,Other,4698,1.981e+03,,20.6,2.0,17.8,0.0,1.0175e+03,0.0,0.0
50,1,2016-05-13 05:00:00,1688.41,0,Other,4698,1.981e+03,,20.6,2.0,17.8,0.0,1.0175e+03,0.0,0.0
100,0,2016-05-13 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,20.6,2.0,17.8,0.0,1.0175e+03,0.0,0.0
150,0,2016-05-13 05:00:00,396.1,1,Office,65657,1.955e+03,8.0,11.3,,9.6,,1.0075e+03,20.0,3.1
0,0,2016-05-13 06:00:00,0.0,0,Education,7432,2.008e+03,,19.4,2.0,17.8,0.0,1.0175e+03,0.0,0.0
50,0,2016-05-13 06:00:00,0.0,0,Other,4698,1.981e+03,,19.4,2.0,17.8,0.0,1.0175e+03,0.0,0.0
50,1,2016-05-13 06:00:00,2237.15,0,Other,4698,1.981e+03,,19.4,2.0,17.8,0.0,1.0175e+03,0.0,0.0
100,0,2016-05-13 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,19.4,2.0,17.8,0.0,1.0175e+03,0.0,0.0
150,0,2016-05-13 06:00:00,429.1,1,Office,65657,1.955e+03,8.0,11.4,,9.6,,1.008e+03,20.0,4.1
0,0,2016-05-13 07:00:00,0.0,0,Education,7432,2.008e+03,,19.4,4.0,17.8,0.0,1.018e+03,0.0,0.0
50,0,2016-05-13 07:00:00,0.0,0,Other,4698,1.981e+03,,19.4,4.0,17.8,0.0,1.018e+03,0.0,0.0
50,1,2016-05-13 07:00:00,1688.41,0,Other,4698,1.981e+03,,19.4,4.0,17.8,0.0,1.018e+03,0.0,0.0
100,0,2016-05-13 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,19.4,4.0,17.8,0.0,1.018e+03,0.0,0.0
150,0,2016-05-13 07:00:00,438.8,1,Office,65657,1.955e+03,8.0,11.5,,9.5,,1.0085e+03,30.0,5.1
0,0,2016-05-13 08:00:00,0.0,0,Education,7432,2.008e+03,,22.2,4.0,18.3,0.0,1.018e+03,250.0,2.1
50,0,2016-05-13 08:00:00,0.0,0,Other,4698,1.981e+03,,22.2,4.0,18.3,0.0,1.018e+03,250.0,2.1
50,1,2016-05-13 08:00:00,2110.52,0,Other,4698,1.981e+03,,22.2,4.0,18.3,0.0,1.018e+03,250.0,2.1
100,0,2016-05-13 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,22.2,4.0,18.3,0.0,1.018e+03,250.0,2.1
150,0,2016-05-13 08:00:00,463.6,1,Office,65657,1.955e+03,8.0,12.1,,9.7,,1.009e+03,30.0,4.6
0,0,2016-05-13 09:00:00,0.0,0,Education,7432,2.008e+03,,24.4,4.0,18.9,0.0,1.018e+03,280.0,2.1
50,0,2016-05-13 09:00:00,0.0,0,Other,4698,1.981e+03,,24.4,4.0,18.9,0.0,1.018e+03,280.0,2.1
50,1,2016-05-13 09:00:00,2068.31,0,Other,4698,1.981e+03,,24.4,4.0,18.9,0.0,1.018e+03,280.0,2.1
100,0,2016-05-13 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,24.4,4.0,18.9,0.0,1.018e+03,280.0,2.1
150,0,2016-05-13 09:00:00,530.6,1,Office,65657,1.955e+03,8.0,13.9,,10.6,,1.0095e+03,30.0,6.7
0,0,2016-05-13 10:00:00,0.0,0,Education,7432,2.008e+03,,27.2,4.0,17.8,0.0,1.018e+03,310.0,3.1
50,0,2016-05-13 10:00:00,0.0,0,Other,4698,1.981e+03,,27.2,4.0,17.8,0.0,1.018e+03,310.0,3.1
50,1,2016-05-13 10:00:00,2110.52,0,Other,4698,1.981e+03,,27.2,4.0,17.8,0.0,1.018e+03,310.0,3.1
